Open Timestamp,Open Price,Stop Loss,Take Profit,Trade Type,Position Size,is_open,PnL,New Balance,Maker Fee,Close Price,Close Timestamp,Fee
2024-04-01 00:40:00,3625.1,3614.952821711925,3635.088766816471,Long,0.29471792610857733,False,-2.8474408205320283,997.0457209840744,0.10683819539362037,3615.8,2024-04-01 01:29:00,0.1065641077223394
2024-04-01 05:48:00,3536.1,3508.315646066792,3563.450601783678,Long,0.10677217604493136,False,-1.777968140056647,995.2299971348465,0.03775570917124818,3519.8,2024-04-01 05:50:00,0.037581670524294945
2024-04-01 05:52:00,3514.3,3473.4392240312527,3554.522882805908,Long,0.07219496659651072,False,2.9632012528227962,998.1678269105583,0.025371477111011762,3555.7,2024-04-01 07:06:00,0.025670364272721315
2024-04-01 11:41:00,3538.8,3528.6386286623665,3548.8027382929185,Long,0.293745762960479,False,2.5394967448611925,1000.603372904823,0.10395075059645431,3547.8,2024-04-01 12:14:00,0.10421512178311876
2024-04-01 14:30:00,3529.2,3511.5831368535028,3546.5418395747365,Long,0.1694842190539997,False,-3.8689281279302117,996.6746304063042,0.05981437058853758,3507.6,2024-04-01 14:52:00,0.20806899636383328
2024-04-01 15:09:00,3466.1,3422.7595616000585,3508.7638342808486,Long,0.06810274350832213,False,-2.938111034341372,993.7129142800355,0.02360509192741953,3423.3,2024-04-01 17:37:00,0.023313612185203916
2024-04-02 02:26:00,3463.3,3446.092945996829,3480.2384281182976,Long,0.17232984052026873,False,-3.5681462168195357,990.0850850695487,0.05968299366738468,3443.8,2024-04-02 02:29:00,0.2077143266742955
2024-04-02 06:43:00,3389.7,3400.7825136700167,3378.790499679083,Short,0.26704300355188615,False,2.6602984239640297,992.6548639265988,0.09051956691398284,3379.4,2024-04-02 07:37:00,0.09024451262032442
2024-04-02 22:35:00,3285.8,3295.6914444798526,3276.0629746337036,Short,0.30005329539272063,False,-3.4667167573799054,989.0895556574187,0.09859151180014016,3296.2,2024-04-02 22:48:00,0.34616248529572
2024-04-03 03:18:00,3321.1,3336.829968768114,3305.6155977756175,Short,0.1876787434223096,False,3.1097579534354503,992.1369836233762,0.06232998747798325,3304.2,2024-04-03 05:38:00,0.06201281040159955
2024-04-03 08:43:00,3356.7,3378.9799015003005,3334.7679185422417,Short,0.1326585842557205,False,2.5558387552601336,994.6482928716591,0.044529506977117696,3337.1,2024-04-03 09:12:00,0.044269496151976485
2024-04-04 04:35:00,3281.2,3299.9154158173214,3262.7767576793026,Short,0.15847290707547182,False,-3.8122931883221423,990.7840015530675,0.051998130269603815,3304.1,2024-04-04 05:55:00,0.18326361629382323
2024-04-04 09:06:00,3340.9,3349.3106989825956,3332.6206036480694,Short,0.3523882197967029,False,2.6311735968739076,993.2974457695896,0.11772938035188048,3333.1,2024-04-04 09:17:00,0.11745451754043905
2024-04-04 11:42:00,3349.7,3356.7370282636384,3342.7728294693497,Short,0.42242138846504945,False,2.773500558672591,995.929447835768,0.1414984924941376,3342.8,2024-04-04 11:55:00,0.14120702173609676
2024-04-04 13:10:00,3361.1,3370.4783511569462,3351.8680578609906,Short,0.3175833997519792,False,-4.09062662883746,991.7320782504399,0.10674295649063772,3372.8,2024-04-04 13:16:00,0.3749008517392164
2024-04-04 14:44:00,3388.8,3402.745267834692,3375.07243706187,Short,0.21239576152550194,False,2.243368636342291,993.9034702111165,0.0719766756657621,3377.9,2024-04-04 15:25:00,0.0717451642856993
2024-04-04 16:21:00,3381.9,3391.744937219514,3372.208755851457,Short,0.301880006885185,False,-2.8192845535013626,990.9820928580867,0.10209279952850073,3390.9,2024-04-04 16:23:00,0.1023644915346974
2024-04-05 00:52:00,3329.0,3341.4240122825736,3316.769943713175,Short,0.23831385427903307,False,4.115408585605001,995.0181667616023,0.07933468208949011,3311.4,2024-04-05 01:21:00,0.07891524970595902
2024-04-05 06:31:00,3292.9,3303.284429300332,3282.6776859873403,Short,0.2864480219239301,False,3.5152815316097863,998.4391238240727,0.09432446913933096,3280.3,2024-04-05 06:48:00,0.0939635446317068
2024-04-05 08:22:00,3307.2,3322.2035276092543,3292.4306981843947,Short,0.19866560923386264,False,2.874842351476956,1001.2482634852638,0.06570269028582305,3292.4,2024-04-05 08:37:00,0.06540866518415694
2024-04-05 13:32:00,3269.5,3288.8295904695906,3250.4721711418497,Short,0.1544234005632609,False,-3.235364043168051,997.9624107112816,0.05048873081415815,3289.3,2024-04-05 13:47:00,0.17778071201545695
2024-04-05 14:48:00,3328.7,3353.0641681218867,3304.716190202074,Short,0.12193863203299699,False,-3.3135780679663047,994.6082429308705,0.040589712444823706,3354.7,2024-04-06 05:30:00,0.14317363510838324
2024-04-06 09:09:00,3351.0,3358.771607637158,3343.3497178946873,Short,0.3829146703251422,False,2.7821278035945376,997.262056028439,0.12831470602595516,3343.4,2024-04-06 09:21:00,0.12802369087650806
2024-04-06 11:03:00,3345.5,3351.919686409349,3339.180533764424,Short,0.4649759722132727,False,3.3786130590557617,1000.4851113759908,0.15555771150395037,3337.9,2024-04-06 11:10:00,0.1552043297650683
2024-04-06 14:38:00,3335.7,3343.665697299677,3327.8586582399384,Short,0.3757661790041792,False,-6.039580822942295,994.3201862287181,0.12534432433042406,3350.6,2024-04-06 15:12:00,0.4406647557799909
2024-04-06 17:44:00,3348.2,3354.4347370901596,3342.0625957692296,Short,0.47738399019320005,False,-2.260537313402296,991.8998112077193,0.15983770759648724,3352.6,2024-04-06 17:46:00,0.16004775655217227
2024-04-06 19:08:00,3358.1,3367.47431533182,3348.872030681311,Short,0.31643418646945665,False,2.836870453800969,994.630419897362,0.10626176415830824,3348.8,2024-04-06 19:35:00,0.10596748036489165
2024-04-06 22:52:00,3375.9,3387.213053441953,3364.7635589514825,Short,0.26278058813712707,False,-3.412388569469279,991.1293192291436,0.08871209874921274,3387.7,2024-04-06 23:03:00,0.31157762945125084
2024-04-02 22:35:00,3285.8,3295.6958059085923,3276.058681292892,Short,0.2994597241385261,False,-3.4598588309874563,987.5710639219988,0.09839647615743692,3296.2,2024-04-02 22:48:00,0.34547769994689337
2024-04-03 03:18:00,3321.1,3336.829968768118,3305.6155977756143,Short,0.18739061115034922,False,3.1049837227046204,990.6138133488342,0.06223429586914248,3304.2,2024-04-03 05:38:00,0.06191760573629839
2024-04-03 08:43:00,3356.7,3378.9799015003005,3334.7679185422417,Short,0.13245492123787475,False,2.551914924496042,993.1212671299184,0.04446114341191742,3337.1,2024-04-03 09:12:00,0.04420153176629118
2024-04-04 04:35:00,3281.2,3299.9154335119333,3262.776740260928,Short,0.15822946237017727,False,-3.8064367765931295,989.2629121021323,0.05191825119290257,3304.1,2024-04-04 05:55:00,0.18298208831605595
2024-04-04 09:06:00,3340.9,3349.3106989825956,3332.6206036480694,Short,0.3518472199390886,False,2.6271341186470574,991.7724975830699,0.11754863770945011,3333.1,2024-04-04 09:17:00,0.11727419687789761
2024-04-04 11:42:00,3349.7,3356.7370282636384,3342.7728294693497,Short,0.4217728710113599,False,2.7692425746565528,994.4004588991238,0.1412812586026752,3342.8,2024-04-04 11:55:00,0.1409902353216774
2024-04-04 13:10:00,3361.1,3370.4783511569462,3351.8680578609906,Short,0.3170958335837754,False,-4.084346542559234,990.2095332759387,0.10657908062584275,3372.8,2024-04-04 13:16:00,0.3743252896289752
2024-04-04 14:44:00,3388.8,3402.745267834692,3375.07243706187,Short,0.21206968343807492,False,2.239924531106489,992.3775916327216,0.07186617432349483,3377.9,2024-04-04 15:25:00,0.07163501836854734
2024-04-04 16:21:00,3381.9,3391.744937219514,3372.208755851457,Short,0.3014165491656401,False,-2.814956280147338,989.4606992898119,0.10193606276232783,3390.9,2024-04-04 16:23:00,0.1022073376565769
2024-04-05 00:52:00,3329.0,3341.4240122825736,3316.769943713175,Short,0.23794798574544004,False,4.109090453119978,993.4905768584772,0.07921288445465699,3311.4,2024-04-05 01:21:00,0.07879409599974502
2024-04-05 06:31:00,3292.9,3303.284429300332,3282.6776859873403,Short,0.28600825597725876,False,3.509884737105214,996.9062819369717,0.09417965861075155,3280.3,2024-04-05 06:48:00,0.0938192882082202
2024-04-05 08:22:00,3307.2,3322.2035276092543,3292.4306981843947,Short,0.19836061020077808,False,2.8704287836689573,999.7111088996351,0.06560182100560133,3292.4,2024-04-05 08:37:00,0.06530824730250417
2024-04-05 13:32:00,3269.5,3288.8295904695906,3250.4721711418497,Short,0.15418632385914963,False,-3.2303969886856563,996.4303006923636,0.05041121858574897,3289.3,2024-04-05 13:47:00,0.17750777627446532
2024-04-05 14:48:00,3328.7,3353.0641681218867,3304.716190202074,Short,0.12175142718657621,False,-3.308490936324964,993.0812823584711,0.04052739756759562,3354.7,2024-04-06 05:30:00,0.14295382947398252
2024-04-06 09:09:00,3351.0,3358.771607637158,3343.3497178946873,Short,0.38232680509444916,False,2.7778565747025006,995.7310212207864,0.12811771238714992,3343.4,2024-04-06 09:21:00,0.12782714401527814
2024-04-06 11:03:00,3345.5,3351.919686409349,3339.180533764424,Short,0.4642621233368643,False,3.3734260832115144,998.9491284106355,0.15531889336234794,3337.9,2024-04-06 11:10:00,0.15496605414861195
2024-04-06 14:38:00,3335.7,3343.665697299677,3327.8586582399384,Short,0.3751892884104619,False,-6.030308627727749,992.7936678919726,0.12515189093507778,3350.6,2024-04-06 15:12:00,0.43998823041183277
2024-04-06 17:44:00,3348.2,3354.4347370901596,3342.0625957692296,Short,0.47665109205355494,False,-2.25706685015756,990.3770087231737,0.15959231864137127,3352.6,2024-04-06 17:46:00,0.15980204512187485
2024-04-06 19:08:00,3358.1,3367.47431533182,3348.872030681311,Short,0.31594838461738844,False,2.832515181900955,993.1034252780363,0.10609862703836521,3348.8,2024-04-06 19:35:00,0.10580479504067106
2024-04-06 22:52:00,3375.9,3387.213053441953,3364.7635589514825,Short,0.262377157338992,False,-3.4071497401710897,989.6076996333192,0.08857590454607031,3387.7,2024-04-06 23:03:00,0.3110992835710561
